time	V(a0)	V(a1)	V(a2)	V(a3)	V(b0)	V(b1)	V(b2)	V(b3)	V(dz_f)	V(out0)	V(out1)	V(out2)	V(out3)	V(out4)	V(out5)	V(out6)	V(out7)	V(sel0)	V(sel1)	V(sel2)	V(sign_f)	V(vdd)	V(zero_f)
4.014099875674401e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	2.950062e+00	5.000000e+00	-1.134619e-01	7.866569e-07	5.000000e+00	5.000001e+00	5.000036e+00	5.000042e+00	5.000041e+00	5.000042e+00	5.000080e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000011e+00	5.000000e+00	-1.155424e-07
4.017497093355071e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	1.251453e+00	5.000000e+00	-1.134460e-01	8.710026e-08	5.000000e+00	1.529526e-01	4.999967e+00	4.999960e+00	4.999960e+00	4.999959e+00	4.999924e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999989e+00	5.000000e+00	3.388847e-07
4.020000000000000e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	-1.134102e-01	7.383146e-07	5.000000e+00	-1.345786e-01	5.000028e+00	5.000039e+00	5.000038e+00	5.000040e+00	5.000072e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000010e+00	5.000000e+00	-1.382184e-07
4.020250290664492e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	-1.134305e-01	6.139267e-07	5.000000e+00	-1.900956e-02	5.000013e+00	5.000004e+00	5.000003e+00	5.000004e+00	5.000010e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000001e+00	5.000000e+00	1.353600e-07
4.020750871993478e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	-1.134334e-01	-5.527587e-08	5.000000e+00	1.384212e-02	4.999987e+00	4.999997e+00	4.999997e+00	4.999997e+00	4.999993e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999999e+00	5.000000e+00	8.361878e-08
4.021752034651449e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	-1.134012e-01	1.098236e-06	5.000000e+00	-1.171055e-02	5.000013e+00	5.000003e+00	5.000003e+00	5.000003e+00	5.000006e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000001e+00	5.000000e+00	1.275326e-07
4.022781286917590e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	-1.134227e-01	-4.284505e-07	5.000000e+00	1.004846e-02	4.999988e+00	4.999998e+00	4.999998e+00	4.999998e+00	4.999995e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999999e+00	5.000000e+00	8.811132e-08
4.024355951043479e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	-1.133860e-01	1.398284e-06	5.000000e+00	-9.026440e-03	5.000012e+00	5.000002e+00	5.000002e+00	5.000002e+00	5.000005e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.241403e-07
4.027505279295256e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	-1.133927e-01	-5.998273e-07	5.000000e+00	8.605737e-03	4.999989e+00	4.999998e+00	4.999998e+00	4.999998e+00	4.999996e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999999e+00	5.000000e+00	9.000048e-08
4.032587344897138e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	-1.133364e-01	1.487533e-06	5.000000e+00	-8.304032e-03	5.000011e+00	5.000002e+00	5.000002e+00	5.000002e+00	5.000005e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.231616e-07
4.042751476100901e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	-1.132991e-01	-6.499329e-07	5.000000e+00	8.202179e-03	4.999989e+00	4.999998e+00	4.999998e+00	4.999998e+00	4.999996e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	9.055055e-08
4.062425201130626e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	-1.131550e-01	1.512515e-06	5.000000e+00	-8.105368e-03	5.000011e+00	5.000002e+00	5.000002e+00	5.000002e+00	5.000004e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.228870e-07
4.101772651190075e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	-1.129415e-01	-6.626041e-07	5.000000e+00	8.101026e-03	4.999989e+00	4.999998e+00	4.999998e+00	4.999998e+00	4.999996e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	9.068999e-08
4.180467551308974e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	-1.124473e-01	1.518826e-06	5.000000e+00	-8.055360e-03	5.000011e+00	5.000002e+00	5.000002e+00	5.000002e+00	5.000004e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.228175e-07
4.337857351546770e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	-1.115541e-01	-6.657537e-07	5.000000e+00	8.075930e-03	4.999989e+00	4.999998e+00	4.999998e+00	4.999998e+00	4.999996e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	9.072468e-08
4.652636952022364e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	-1.097765e-01	1.520400e-06	5.000000e+00	-8.042904e-03	5.000011e+00	5.000002e+00	5.000002e+00	5.000002e+00	5.000004e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.228002e-07
5.152636952022364e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	-1.072152e-01	-6.666079e-07	5.000000e+00	8.069150e-03	4.999989e+00	4.999998e+00	4.999998e+00	4.999998e+00	4.999996e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	9.073409e-08
5.652636952022364e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	-1.048152e-01	1.521059e-06	5.000000e+00	-8.037652e-03	5.000011e+00	5.000002e+00	5.000002e+00	5.000002e+00	5.000004e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.227929e-07
6.010000000000000e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	-1.032537e-01	-6.673991e-07	5.000000e+00	8.062872e-03	4.999989e+00	4.999998e+00	4.999998e+00	4.999998e+00	4.999996e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	9.074281e-08
6.011000000000000e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	4.500000e+00	-1.032376e-01	4.672080e-07	5.000000e+00	3.183613e-04	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.063226e-07
6.013000000000000e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	3.500000e+00	-1.032280e-01	3.897710e-07	5.000000e+00	-2.929865e-04	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.071856e-07
6.015691622185478e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	2.154189e+00	-1.032121e-01	4.619809e-07	5.000000e+00	1.359098e-04	1.916051e-01	1.915748e-01	1.915855e-01	1.915748e-01	2.949044e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.772315e-02	5.000000e+00	3.326761e-05
6.018686293176119e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	6.568534e-01	-1.032159e-01	3.948026e-07	5.000000e+00	1.162699e-04	-1.675943e-01	-1.675275e-01	-1.675488e-01	-1.675275e-01	-2.432443e-01	0.000000e+00	0.000000e+00	0.000000e+00	-2.530920e-02	5.000000e+00	-9.214282e-05
6.020000000000000e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	-1.031772e-01	4.481845e-07	5.000000e+00	-5.778137e-04	1.584354e-01	1.583060e-01	1.583262e-01	1.583061e-01	2.165464e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.538447e-02	5.000000e+00	2.161672e-04
6.020131370682388e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	-1.032067e-01	5.609562e-07	5.000000e+00	4.454831e-04	3.886943e-02	3.876164e-02	3.893205e-02	3.876181e-02	7.486385e-02	0.000000e+00	0.000000e+00	0.000000e+00	2.752478e-03	5.000000e+00	-2.354652e-04
6.020394112047164e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	-1.031984e-01	1.032315e-07	5.000000e+00	2.021854e-04	-1.992123e-02	-1.966089e-02	-1.990425e-02	-1.966193e-02	-2.453210e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.572693e-03	5.000000e+00	1.388984e-04
6.020919594776716e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	-1.031919e-01	8.311226e-07	5.000000e+00	-2.757066e-04	1.446784e-02	1.423446e-02	1.444137e-02	1.423627e-02	1.438260e-02	0.000000e+00	0.000000e+00	0.000000e+00	1.257444e-03	5.000000e+00	-1.052947e-04
6.021471942482612e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	-1.031945e-01	-2.644631e-08	5.000000e+00	2.864969e-04	-1.057704e-02	-1.039103e-02	-1.054779e-02	-1.039364e-02	-8.485229e-03	0.000000e+00	0.000000e+00	0.000000e+00	-1.031149e-03	5.000000e+00	8.027779e-05
6.022563166668142e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	-1.031847e-01	8.954997e-07	5.000001e+00	-2.768150e-04	9.094297e-03	8.932440e-03	9.064848e-03	8.935493e-03	6.482365e-03	0.000000e+00	0.000000e+00	0.000000e+00	9.449315e-04	5.000000e+00	-6.922138e-05
6.024414563686945e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	-1.031817e-01	-4.716675e-08	5.000000e+00	2.698165e-04	-8.263792e-03	-8.117707e-03	-8.234842e-03	-8.120987e-03	-5.482507e-03	0.000000e+00	0.000000e+00	0.000000e+00	-8.951854e-04	5.000000e+00	6.362514e-05
6.027518716258049e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	-1.031634e-01	9.037248e-07	5.000001e+00	-2.635181e-04	7.852659e-03	7.714608e-03	7.823809e-03	7.718048e-03	4.977100e-03	0.000000e+00	0.000000e+00	0.000000e+00	8.713610e-04	5.000000e+00	-6.008571e-05
6.033727021400256e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	-1.031416e-01	-5.054329e-08	5.000000e+00	2.615085e-04	-7.612503e-03	-7.479504e-03	-7.583976e-03	-7.482996e-03	-4.720145e-03	0.000000e+00	0.000000e+00	0.000000e+00	-8.563985e-04	5.000000e+00	5.871455e-05
6.045082709123356e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	-1.030878e-01	9.051045e-07	5.000001e+00	-2.590152e-04	7.526127e-03	7.394838e-03	7.497530e-03	7.398387e-03	4.603831e-03	0.000000e+00	0.000000e+00	0.000000e+00	8.518433e-04	5.000000e+00	-5.761707e-05
6.067794084569555e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	-1.029953e-01	-5.118064e-08	5.000000e+00	2.590669e-04	-7.443361e-03	-7.313900e-03	-7.414970e-03	-7.317449e-03	-4.528461e-03	0.000000e+00	0.000000e+00	0.000000e+00	-8.462752e-04	5.000000e+00	5.742090e-05
6.113216835461954e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	-1.027965e-01	9.053981e-07	5.000001e+00	-2.577809e-04	7.441818e-03	7.312309e-03	7.413293e-03	7.315887e-03	4.509031e-03	0.000000e+00	0.000000e+00	0.000000e+00	8.467901e-04	5.000000e+00	-5.697484e-05
6.204062337246751e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	-1.024174e-01	-5.132123e-08	5.000000e+00	2.584464e-04	-7.401650e-03	-7.273071e-03	-7.373295e-03	-7.276634e-03	-4.481597e-03	0.000000e+00	0.000000e+00	0.000000e+00	-8.437753e-04	5.000000e+00	5.710066e-05
6.385753340816347e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	-1.016590e-01	9.054668e-07	5.000001e+00	-2.574699e-04	7.420889e-03	7.291825e-03	7.392382e-03	7.295409e-03	4.485596e-03	0.000000e+00	0.000000e+00	0.000000e+00	8.455347e-04	5.000000e+00	-5.681506e-05
6.749135347955539e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	-1.002118e-01	-5.135522e-08	5.000000e+00	2.582906e-04	-7.391258e-03	-7.262899e-03	-7.362912e-03	-7.266466e-03	-4.469946e-03	0.000000e+00	0.000000e+00	0.000000e+00	-8.431523e-04	5.000000e+00	5.702080e-05
7.249135347955539e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	-9.831761e-02	9.054863e-07	5.000001e+00	-2.573802e-04	7.414906e-03	7.285969e-03	7.386404e-03	7.289555e-03	4.478880e-03	0.000000e+00	0.000000e+00	0.000000e+00	8.451761e-04	5.000000e+00	-5.676914e-05
7.749135347955538e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	-9.654643e-02	-5.137153e-08	5.000000e+00	2.582150e-04	-7.386200e-03	-7.257948e-03	-7.357858e-03	-7.261517e-03	-4.464303e-03	0.000000e+00	0.000000e+00	0.000000e+00	-8.428489e-04	5.000000e+00	5.698213e-05
8.000000000000000e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	-9.568907e-02	9.055105e-07	5.000001e+00	-2.572670e-04	7.407355e-03	7.278578e-03	7.378859e-03	7.282166e-03	4.470425e-03	0.000000e+00	0.000000e+00	0.000000e+00	8.447231e-04	5.000000e+00	-5.671133e-05
8.001000000000000e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e-01	5.000000e-01	-9.568819e-02	4.264788e-07	5.000000e+00	-4.403100e-06	3.060234e-04	2.993559e-04	3.057116e-04	2.992525e-04	3.323856e-04	0.000000e+00	0.000000e+00	0.000000e+00	1.836670e-05	5.000000e+00	-2.233196e-06
8.002999999999999e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	1.500000e+00	1.500000e+00	-9.568153e-02	4.268421e-07	5.000000e+00	5.605702e-06	-2.806728e-04	-2.741972e-04	-2.803162e-04	-2.740987e-04	-2.891768e-04	0.000000e+00	0.000000e+00	0.000000e+00	-1.695842e-05	5.000000e+00	2.311852e-06
8.006556569388952e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	3.278285e+00	3.278285e+00	-9.566765e-02	4.275667e-07	5.000000e+00	4.926843e+00	4.926998e+00	4.926997e+00	4.926997e+00	4.926997e+00	4.887799e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.979291e+00	5.000000e+00	-1.168803e-05
8.009986443830199e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	4.993222e+00	4.993222e+00	-9.566376e-02	4.270547e-07	5.000000e+00	5.056811e+00	5.056705e+00	5.056701e+00	5.056705e+00	5.056701e+00	5.090391e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.018985e+00	5.000000e+00	3.118509e-05
8.010000000000000e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	-9.566436e-02	-7.034633e-07	4.999996e+00	5.036489e+00	5.036370e+00	5.036414e+00	5.036366e+00	5.036411e+00	5.067999e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.012120e+00	5.000000e+00	-9.103411e-05
8.010001355616980e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	4.999322e+00	5.000000e+00	5.000000e+00	-9.566179e-02	-2.400748e-06	4.999996e+00	5.034821e+00	5.034706e+00	5.034752e+00	5.034702e+00	5.034749e+00	5.065966e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.011569e+00	5.000000e+00	-2.140844e-04
8.010004066850941e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	4.997967e+00	5.000000e+00	5.000000e+00	-9.565776e-02	-5.224562e-06	4.999996e+00	5.031627e+00	5.031517e+00	5.031569e+00	5.031517e+00	5.031566e+00	5.061999e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.010526e+00	5.000000e+00	-3.843087e-04
8.010009489318861e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	4.995255e+00	5.000000e+00	5.000000e+00	-9.565338e-02	-7.897007e-06	4.999997e+00	5.026029e+00	5.025928e+00	5.025986e+00	5.025932e+00	5.025985e+00	5.054660e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.008744e+00	5.000000e+00	-4.588132e-04
8.010020334254701e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	4.989833e+00	5.000000e+00	5.000000e+00	-9.564886e-02	-5.691100e-06	5.000000e+00	5.017461e+00	5.017377e+00	5.017435e+00	5.017382e+00	5.017435e+00	5.042198e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.006068e+00	5.000000e+00	-3.413013e-04
8.010042024126383e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	4.978988e+00	5.000000e+00	5.000000e+00	-9.564349e-02	3.322023e-06	5.000004e+00	5.007463e+00	5.007410e+00	5.007449e+00	5.007410e+00	5.007451e+00	5.024536e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.002904e+00	5.000000e+00	-1.274807e-04
8.010085403869746e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	4.957298e+00	5.000000e+00	5.000000e+00	-9.564136e-02	5.149112e-06	5.000000e+00	5.000754e+00	5.000741e+00	5.000750e+00	5.000739e+00	5.000751e+00	5.007226e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000552e+00	5.000000e+00	-2.447925e-06
8.010172163356472e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	4.913918e+00	5.000000e+00	5.000000e+00	-9.564874e-02	-2.043211e-06	4.999999e+00	4.999820e+00	4.999825e+00	4.999823e+00	4.999825e+00	4.999822e+00	4.999594e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999939e+00	5.000000e+00	1.609458e-06
8.010345682329923e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	4.827159e+00	5.000000e+00	5.000000e+00	-9.565639e-02	1.399364e-06	5.000001e+00	5.000099e+00	5.000097e+00	5.000097e+00	5.000096e+00	5.000098e+00	5.000153e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000027e+00	5.000000e+00	-1.135436e-06
8.010692720276827e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	4.653640e+00	5.000000e+00	5.000000e+00	-9.565578e-02	-1.781891e-07	5.000000e+00	4.999927e+00	4.999928e+00	4.999928e+00	4.999928e+00	4.999927e+00	4.999904e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999981e+00	5.000000e+00	1.252671e-06
8.011320455637930e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	4.339772e+00	5.000000e+00	5.000000e+00	-9.565371e-02	8.896794e-07	5.000000e+00	5.000063e+00	5.000062e+00	5.000062e+00	5.000061e+00	5.000062e+00	5.000075e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000015e+00	5.000000e+00	-9.929018e-07
8.012298312682557e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	3.850844e+00	5.000000e+00	5.000000e+00	-9.565032e-02	3.964689e-08	5.000000e+00	4.999943e+00	4.999945e+00	4.999944e+00	4.999945e+00	4.999944e+00	4.999937e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999987e+00	5.000000e+00	1.179016e-06
8.013998146239753e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	3.000927e+00	5.000000e+00	5.000000e+00	-9.564479e-02	7.762360e-07	5.000000e+00	5.000054e+00	5.000052e+00	5.000053e+00	5.000052e+00	5.000053e+00	5.000058e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000012e+00	5.000000e+00	-9.504390e-07
8.017397813354145e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	1.301093e+00	5.000000e+00	5.000000e+00	-9.563810e-02	-1.018609e-04	1.506772e-01	4.999948e+00	4.999949e+00	4.999949e+00	4.999949e+00	4.999949e+00	4.999945e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999988e+00	5.000000e+00	1.156703e-06
8.019999999999999e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	-9.560927e-02	3.501378e-04	-1.328286e-01	5.000050e+00	5.000049e+00	5.000050e+00	5.000049e+00	5.000050e+00	5.000052e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000011e+00	5.000000e+00	-9.344446e-07
8.020260218664585e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	-9.563040e-02	-4.008705e-04	-1.855619e-02	5.000004e+00	5.000004e+00	5.000004e+00	5.000004e+00	5.000004e+00	5.000007e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000001e+00	5.000000e+00	1.107575e-07
8.020780655993756e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	-9.563340e-02	1.344602e-04	1.355048e-02	4.999997e+00	4.999997e+00	4.999997e+00	4.999997e+00	4.999997e+00	4.999995e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999999e+00	5.000000e+00	3.469694e-08
8.021821530652098e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	-9.560511e-02	-4.889977e-05	-1.148275e-02	5.000003e+00	5.000003e+00	5.000003e+00	5.000003e+00	5.000003e+00	5.000004e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000001e+00	5.000000e+00	2.258842e-07
8.022868267558172e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	-9.562866e-02	-1.182071e-05	9.832134e-03	4.999997e+00	4.999997e+00	4.999997e+00	4.999997e+00	4.999997e+00	4.999996e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999999e+00	5.000000e+00	-6.405564e-08
8.024495970245349e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	-9.559652e-02	4.254266e-05	-8.836328e-03	5.000003e+00	5.000003e+00	5.000003e+00	5.000003e+00	5.000003e+00	5.000004e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	3.125758e-07
8.027751375619704e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	-9.561147e-02	-5.421234e-05	8.425271e-03	4.999997e+00	4.999997e+00	4.999997e+00	4.999997e+00	4.999997e+00	4.999997e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999999e+00	5.000000e+00	-1.168837e-07
8.032804653768482e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	-9.556943e-02	6.236672e-05	-8.121325e-03	5.000003e+00	5.000003e+00	5.000003e+00	5.000003e+00	5.000003e+00	5.000003e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	3.419894e-07
8.042911210066037e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	-9.556048e-02	-6.494801e-05	8.016393e-03	4.999997e+00	4.999998e+00	4.999998e+00	4.999998e+00	4.999997e+00	4.999997e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999999e+00	5.000000e+00	-1.342676e-07
8.062700498309117e-06	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	-9.547005e-02	6.750548e-05	-7.920939e-03	5.000003e+00	5.000003e+00	5.000003e+00	5.000003e+00	5.000003e+00	5.000003e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	3.507684e-07
